id,id_pokemon,id_dresseur,surnom,niveau,date_stockage
2277,679,13,Lonie,31,2024-08-14
2278,158,13,Brooklyn,74,2024-02-15
2279,961,13,Alysson,81,2024-02-28
2280,974,13,Yolanda,65,2024-07-05
2281,316,13,Bobby,4,2024-03-30
2282,349,13,Steve,92,2024-07-23
2283,587,13,Estelle,9,2024-06-08
2284,54,13,Nya,45,2024-05-19
2285,963,13,Delfina,28,2024-03-26
2286,12,13,Berniece,2,2023-12-15
2287,146,13,Josefina,61,2023-11-09
2288,91,13,Alexa,15,2023-11-26
2289,139,13,Jerrod,79,2024-04-28
2290,90,13,Kyle,28,2024-05-26
2291,654,13,Retta,55,2024-03-25
2292,109,13,Drake,71,2024-08-29
2293,821,13,Elyse,39,2023-11-02
2294,949,13,Sabryna,31,2024-06-19
2295,430,13,Reece,75,2024-07-24
2296,185,13,Tyrique,5,2023-12-06
2297,849,13,Roy,83,2024-01-30
2298,759,13,Marisa,69,2024-08-20
2299,521,13,Moises,21,2024-04-19
2300,976,13,Ora,3,2024-05-11
2301,132,13,Amos,29,2024-05-06
2302,658,13,Olin,63,2023-12-13
2303,190,13,Javonte,40,2024-08-21
2304,193,13,Rossie,24,2024-09-10
2305,325,13,Tess,94,2024-01-31
2306,652,13,Toney,7,2024-04-14
2307,137,14,Orlando,7,2023-12-28
2308,296,14,Sonny,1,2024-02-08
2309,93,14,Iliana,45,2024-08-22
2310,782,14,Shaina,86,2024-06-07
2311,644,14,Verla,68,2024-06-14
2312,604,14,Sage,60,2024-04-21
2313,847,14,Julien,67,2023-11-03
2314,557,14,Felicita,66,2024-05-19
2315,669,14,Eve,51,2024-06-10
2316,284,14,Blanche,90,2024-06-06
2317,118,14,Cleveland,36,2024-06-18
2318,262,14,Willard,32,2024-05-26
2319,210,14,Jean,95,2023-12-27
2320,498,14,Macey,57,2023-09-29
2321,664,14,Eliane,97,2024-05-15
2322,761,14,Shanel,99,2023-11-10
2323,1022,14,Anais,3,2023-09-30
2324,432,14,Susie,19,2023-11-12
2325,103,14,Eileen,5,2024-08-24
2326,895,14,Melvina,50,2024-03-13
2327,758,14,Kaleb,22,2023-10-29
2328,493,14,Lois,12,2023-12-27
2329,521,14,Kieran,7,2023-12-19
2330,378,14,Martine,40,2023-10-27
2331,998,14,Carolyne,90,2024-08-08
2332,377,14,Liana,17,2024-06-14
2333,250,14,Sedrick,81,2024-07-15
2334,438,14,London,67,2023-10-24
2335,747,14,Alysha,44,2023-09-21
2336,102,14,Domingo,87,2024-05-31
2337,345,14,Allene,96,2024-03-28
2338,113,14,Jensen,92,2024-03-18
2339,268,14,Marjory,52,2024-07-23
2340,362,14,Jerrod,8,2024-06-23
2341,871,14,Shanelle,98,2023-11-26
2342,925,14,Tara,69,2023-10-24
2343,327,14,Davon,9,2024-04-08
2344,449,14,Leslie,90,2023-11-21
2345,686,14,Declan,35,2023-12-21
2346,181,14,Fannie,45,2024-06-06
2347,511,14,Benjamin,76,2023-12-14
2348,608,14,Dixie,5,2024-06-18
2349,959,14,Deangelo,23,2023-10-15
2350,643,14,Marques,32,2024-05-12
2351,9,14,Maurice,8,2024-04-25
2352,882,14,Schuyler,83,2024-04-02
2353,693,14,Kaleigh,78,2023-11-17
2354,388,14,Hulda,6,2024-06-21
2355,939,14,Mike,63,2023-11-11
2356,701,14,Bertram,73,2024-05-24
2357,290,14,Desmond,15,2023-11-05
2358,623,14,Richie,87,2024-02-26
2359,813,14,Floy,70,2023-09-25
2360,426,14,Albina,1,2023-09-29
2361,89,14,Reva,80,2024-06-08
2362,794,14,Javonte,5,2024-03-17
2363,986,14,Leann,9,2024-02-07
2364,401,14,Gerard,97,2024-01-23
2365,384,14,Katelynn,36,2023-12-31
2366,282,14,Lulu,62,2024-02-06
2367,545,14,Enos,57,2024-06-10
2368,102,14,Tyrese,33,2023-09-22
2369,764,14,Eda,61,2023-11-12
2370,708,14,Ara,49,2023-12-27
2371,610,14,Linda,80,2024-02-12
2372,315,14,Kristopher,100,2023-11-20
2373,1023,14,Rosemary,55,2023-11-20
2374,830,14,Leonardo,35,2024-03-03
2375,598,14,Hailie,16,2024-09-06
2376,371,14,Michel,28,2023-12-08
2377,513,14,Savion,51,2024-01-06
2378,385,14,Josianne,85,2024-08-12
2379,769,14,Elna,40,2024-01-07
2380,828,14,Cicero,66,2024-05-29
2381,300,14,Dewitt,83,2024-08-24
2382,887,14,Orion,61,2023-10-20
2383,677,14,Kylie,91,2024-08-24
2384,576,14,Meggie,12,2024-05-22
2385,765,14,Rosalyn,11,2024-06-21
2386,242,14,Savannah,75,2024-07-26
2387,351,14,Jovani,10,2023-12-20
2388,560,14,Rita,4,2024-01-27
2389,147,14,Domenic,97,2024-03-24
2390,684,14,Jan,14,2024-08-31
2391,714,14,Ada,68,2024-06-22
2392,105,14,Kane,9,2024-04-22
2393,796,14,Zachery,96,2024-05-24
2394,650,14,Elisha,90,2024-07-06
2395,522,14,Lucinda,78,2024-04-15
2396,516,14,Haskell,48,2024-04-12
2397,373,14,Watson,69,2024-02-18
2398,171,14,Jennifer,55,2024-06-01
2399,539,14,Darby,35,2024-06-22
2400,484,14,Josianne,84,2024-05-03
2401,529,14,King,75,2024-09-11
2402,382,14,Hettie,76,2023-11-12
2403,768,14,Jazmin,72,2024-07-26
2404,267,14,Brycen,83,2023-09-19
2405,856,14,Ivy,12,2023-10-31
2406,112,14,Ivah,65,2024-07-20
2407,699,14,Brisa,11,2024-09-14
2408,863,14,Rylee,45,2024-02-15
2409,728,14,Yvonne,65,2024-05-22
2410,748,14,Cletus,87,2024-02-18
2411,589,14,Kellie,28,2024-03-24
2412,676,14,Bernice,98,2024-08-16
2413,576,14,Marlene,62,2023-12-07
2414,250,14,Eino,50,2023-11-25
2415,699,14,Aurelia,3,2024-04-02
2416,732,14,Eunice,59,2023-12-17
2417,632,14,Eddie,63,2024-02-15
2418,146,14,Ernesto,46,2024-07-08
2419,1005,14,Enos,4,2023-09-18
2420,995,14,Rogelio,71,2023-12-25
2421,848,14,Xzavier,27,2024-02-06
2422,384,14,Rita,82,2024-03-18
2423,198,14,Harley,56,2024-05-15
2424,854,14,Philip,93,2024-03-22
2425,750,14,Amanda,4,2023-09-25
2426,762,14,Freda,10,2024-03-22
2427,970,14,Zackary,4,2024-08-27
2428,826,14,Melvin,50,2024-09-01
2429,76,14,Casandra,95,2023-12-27
2430,84,14,Magnolia,73,2024-07-18
2431,511,14,Eriberto,72,2024-01-02
2432,355,14,Ayla,22,2024-07-01
2433,662,14,Mauricio,59,2024-06-18
2434,476,14,Jacques,58,2024-05-22
2435,773,14,Rollin,79,2023-09-20
2436,883,14,Jamal,88,2024-03-06
2437,744,14,Bethel,98,2024-03-11
2438,415,14,Scot,83,2024-05-23
2439,531,14,Christopher,58,2024-06-06
2440,524,14,Ilene,3,2024-03-27
2441,341,14,Karley,93,2024-02-28
2442,81,14,Myrtis,15,2024-05-29
2443,720,14,Roslyn,76,2024-03-01
2444,450,14,Ciara,99,2024-09-11
2445,257,14,Wilford,48,2024-02-09
2446,758,14,Mckenzie,28,2024-04-02
2447,325,14,Peggie,94,2024-04-07
2448,237,14,Cicero,61,2024-09-09
2449,270,14,Marielle,70,2024-01-19
2450,696,14,Elva,47,2024-08-11
2451,345,14,Spencer,98,2023-12-25
2452,551,14,Sonia,26,2024-01-21
2453,910,14,Shania,74,2023-10-28
2454,1014,14,Audrey,64,2024-08-03
2455,133,14,Elise,57,2023-10-05
2456,536,14,Theo,59,2024-08-12
2457,618,14,Carmelo,95,2024-07-26
2458,223,14,Flavio,58,2024-03-28
2459,644,14,Tabitha,18,2024-09-11
2460,465,14,Carey,66,2024-04-19
2461,208,14,Eden,28,2024-08-15
2462,58,14,Roman,67,2024-07-18
2463,25,14,Shanel,95,2024-05-05
2464,74,14,Danielle,74,2024-06-28
2465,888,14,Ona,60,2023-11-20
2466,764,14,Audra,72,2024-06-23
2467,932,14,Brionna,28,2023-10-31
2468,399,14,Sandy,25,2023-12-13
2469,547,14,Sim,89,2023-10-13
2470,654,14,Magali,47,2024-07-19
2471,778,14,Juvenal,96,2024-08-29
2472,794,14,Maggie,62,2024-04-09
2473,912,14,Jayson,72,2023-10-14
2474,484,14,Christophe,15,2024-09-12
2475,926,14,Maci,8,2024-07-02
2476,425,14,Jerome,3,2024-05-01
2477,937,14,Jackeline,7,2024-01-10
2478,207,14,Rylee,98,2023-12-27
2479,45,15,Cade,91,2024-09-10
2480,865,15,Kayla,68,2023-10-18
2481,225,15,Adrienne,24,2024-05-21
2482,702,15,Julianne,1,2024-03-22
2483,252,15,Gustave,28,2024-06-13
2484,601,15,Mackenzie,92,2023-09-27
2485,862,15,Carlos,46,2024-06-09
2486,354,15,Yvonne,29,2024-05-19
2487,615,15,Velda,67,2024-02-25
2488,511,15,Timmy,78,2024-07-05
2489,709,15,Agustina,28,2024-07-19
2490,455,15,Telly,24,2023-10-02
2491,186,15,Darrion,98,2024-07-17
2492,719,15,Mozell,30,2024-06-26
2493,875,15,Vernie,21,2023-11-14
2494,89,15,Issac,37,2024-08-06
2495,907,15,Tyreek,3,2024-03-28
2496,615,15,Wilton,40,2023-11-29
2497,753,15,Letha,24,2024-04-30
2498,465,15,Mae,37,2023-11-23
2499,46,15,Geovany,47,2023-10-11
2500,895,15,Giovanni,41,2024-08-22
2501,384,15,Nigel,29,2023-09-19
2502,103,15,Chadd,60,2024-04-03
2503,234,15,Misael,23,2024-08-07
2504,718,15,Shaylee,73,2024-01-22
2505,49,15,Louvenia,46,2024-07-13
2506,808,15,Ivy,49,2024-06-03
2507,304,15,Alexander,68,2023-12-22
2508,168,15,Mireya,13,2024-06-17
2509,577,15,Chester,47,2024-02-11
2510,122,15,Tyreek,53,2024-08-28
2511,461,15,Meagan,94,2023-12-11
2512,966,15,Lue,90,2023-09-28
2513,634,15,Melba,72,2024-08-05
2514,980,15,Casimir,83,2024-01-28
2515,856,15,Fidel,2,2023-12-13
2516,103,15,Autumn,17,2024-03-20
2517,966,15,Oceane,22,2023-11-12
2518,693,15,Freda,74,2024-06-06
2519,71,15,Clement,38,2024-05-20
2520,108,15,Damian,42,2024-07-06
2521,499,15,Roselyn,88,2024-08-08
2522,465,15,Ava,48,2023-11-04
2523,588,15,Elisha,28,2024-05-31
2524,290,15,Norval,16,2024-07-06
2525,317,15,Jess,1,2024-04-08
2526,572,15,Aidan,5,2024-03-19
2527,773,15,Ambrose,81,2023-11-08
2528,503,15,Dock,37,2024-01-07
2529,116,15,Raphaelle,87,2024-09-04
2530,104,15,Kirsten,15,2024-06-05
2531,94,15,Jermey,100,2023-10-13
2532,110,15,Mohammad,9,2024-07-10
2533,790,15,Henderson,84,2024-03-25
2534,84,15,Hillard,26,2024-05-30
2535,351,15,Barrett,73,2023-09-16
2536,186,15,Dawson,68,2024-01-22
2537,632,15,Waylon,90,2024-06-20
2538,695,15,Corbin,89,2024-01-26
2539,967,15,Granville,70,2024-06-14
2540,341,15,Jordan,29,2023-11-30
2541,110,15,Pierce,23,2024-02-28
2542,59,15,Leatha,76,2023-11-25
2543,572,15,Marco,85,2024-02-13
2544,853,15,Sandra,20,2024-03-13
2545,932,15,Junior,91,2024-01-31
2546,547,15,Shaina,54,2024-03-14
2547,25,15,Darien,23,2023-09-22
2548,108,15,Maybell,61,2023-12-28
2549,359,15,Abbey,17,2023-11-25
2550,1008,15,Benedict,64,2023-11-03
2551,236,15,Julian,28,2023-10-24
2552,987,15,Pearlie,62,2024-03-06
2553,978,15,Ressie,2,2024-04-14
2554,362,15,Pete,65,2024-02-23
2555,825,15,Mara,44,2024-01-31
2556,423,15,Baylee,78,2024-06-11
2557,20,15,Danika,61,2024-03-11
2558,833,15,Kylie,93,2024-07-15
2559,113,15,Ray,42,2023-10-23
2560,20,15,Darryl,85,2024-04-02
2561,418,15,Jimmy,82,2023-11-13
2562,321,15,Ivory,16,2024-02-13
2563,249,15,America,86,2024-04-10
2564,383,15,Marisol,37,2024-08-18
2565,561,15,Myrl,38,2024-08-03
2566,891,15,Willie,52,2023-12-27
2567,138,15,Helena,30,2024-07-13
2568,722,15,Anna,10,2023-12-29
2569,301,15,Bianka,15,2023-11-06
2570,639,15,Kolby,21,2023-11-22
2571,280,15,Talon,11,2024-02-18
2572,847,15,Marilie,72,2023-10-04
2573,883,15,Joana,91,2024-06-21
2574,107,15,Hailie,54,2023-11-14
2575,942,15,Verner,45,2024-03-18
2576,313,15,Maye,65,2023-10-26
2577,446,15,Terrance,89,2023-11-23
2578,446,15,Cristopher,62,2024-04-11
2579,369,15,Dejon,67,2024-01-12
2580,187,15,Frederik,4,2024-03-19
2581,982,15,Samantha,28,2024-01-04
2582,420,15,Andreane,35,2024-05-10
2583,197,15,Tre,66,2024-07-17
2584,931,15,Jake,19,2023-10-20
2585,622,15,Jayson,85,2024-07-21
2586,479,15,Shanie,85,2024-07-01
2587,976,15,Frederique,82,2024-03-29
2588,694,16,Dejon,45,2024-06-20
2589,685,16,Ivy,84,2024-09-02
2590,954,16,Nicola,30,2024-04-11
2591,616,16,Jairo,28,2023-12-20
2592,868,16,Enoch,85,2024-04-07
2593,551,16,Newell,94,2024-02-17
2594,705,16,Elenor,55,2023-12-17
2595,253,16,Luella,100,2024-01-08
2596,315,16,Lilian,90,2024-01-25
2597,188,16,Tyrique,45,2024-03-14
2598,467,16,Nyasia,22,2024-02-29
2599,593,16,Laura,99,2024-04-17
2600,204,16,Louie,44,2024-04-02
2601,705,16,Arielle,78,2024-02-05
2602,501,16,Sarai,67,2023-10-05
2603,1000,16,Alvis,20,2024-06-05
2604,170,16,Sabina,20,2024-05-31
2605,808,16,Bryana,98,2024-05-28
2606,852,16,Helmer,57,2024-07-23
2607,907,16,Pete,29,2024-03-18
2608,335,16,Lela,35,2023-10-01
2609,571,16,Murl,84,2024-01-21
2610,1013,16,Francesco,68,2024-07-22
2611,623,16,Jaime,14,2023-12-11
2612,107,16,Preston,5,2023-11-14
2613,160,16,Jordon,10,2023-09-19
2614,1005,16,Aileen,81,2023-09-27
2615,558,16,Norval,36,2024-08-21
2616,156,16,Clarissa,43,2023-11-21
2617,425,16,Newton,72,2024-02-03
2618,426,16,Joshuah,43,2024-01-14
2619,708,16,Julian,54,2023-11-18
2620,559,16,Angelo,28,2023-12-25
2621,970,16,Johanna,68,2024-05-26
2622,651,16,Melvin,64,2024-06-24
2623,733,16,Boyd,44,2024-03-27
2624,271,16,Genesis,84,2024-07-28
2625,656,16,Otilia,51,2023-12-29
2626,390,16,Alberta,79,2023-12-04
2627,872,16,Michel,38,2023-12-21
2628,142,16,Tremayne,36,2023-12-20
2629,514,16,Monte,59,2024-02-05
2630,239,16,Luz,40,2024-09-08
2631,620,16,Madilyn,91,2023-10-06
2632,638,16,Gunner,2,2024-08-06
2633,856,16,Orie,4,2024-08-26
2634,758,16,Cora,75,2024-04-02
2635,533,16,Elroy,53,2024-05-10
2636,272,16,Zoie,92,2024-01-17
2637,922,16,Katlynn,52,2023-10-30
2638,792,16,Kayla,68,2024-08-24
2639,802,16,Jenifer,72,2024-02-14
2640,755,16,Wilmer,48,2024-06-21
2641,968,16,Nathen,22,2024-07-12
2642,464,16,Fermin,99,2024-01-17
2643,382,16,Immanuel,82,2024-06-22
2644,937,16,Francisco,37,2024-04-01
2645,641,16,Trycia,79,2024-02-13
2646,788,16,Elza,77,2024-06-12
2647,39,16,Karianne,22,2024-07-31
2648,714,16,Imani,73,2023-11-11
2649,675,16,Grace,21,2024-06-21
2650,67,16,Lennie,65,2023-12-26
2651,319,16,Roxanne,65,2024-02-20
2652,147,16,Kyleigh,15,2024-01-12
2653,667,16,Zackery,41,2024-06-22
2654,57,16,Reta,33,2024-04-14
2655,469,16,Filomena,80,2023-10-24
2656,478,16,Bernita,13,2023-12-09
2657,233,16,Tyshawn,73,2024-08-28
2658,921,16,Kade,68,2023-10-13
2659,625,16,Jasmin,52,2024-07-06
2660,282,16,Carey,52,2023-10-31
2661,542,16,Shane,87,2024-03-23
2662,866,16,Orlando,29,2024-09-02
2663,936,16,Peggie,46,2023-09-30
2664,897,16,Verda,80,2024-05-29
2665,780,16,Myrtice,52,2024-05-18
2666,1000,16,Serenity,32,2023-11-15
2667,353,16,Norwood,1,2024-01-24
2668,829,16,Carmen,41,2023-11-10
2669,660,16,Chet,52,2024-02-26
2670,257,16,Philip,77,2023-11-03
2671,745,16,Dave,73,2024-01-31
2672,357,16,Heidi,53,2024-02-12
2673,235,16,Kaylie,81,2023-10-22
2674,365,16,Maxine,37,2024-04-25
2675,677,16,Enos,54,2024-08-26
2676,29,16,Mohammad,1,2024-05-18
2677,18,16,Lonie,53,2023-12-21
2678,468,16,Travon,11,2024-05-29
2679,575,16,Esther,14,2024-09-11
2680,569,16,Jaycee,31,2023-11-17
2681,493,16,Perry,79,2024-02-16
2682,677,16,Billie,72,2023-10-25
2683,380,16,Orland,23,2024-09-06
2684,878,16,Rebeka,96,2024-08-27
2685,648,16,Bailee,83,2024-08-19
2686,789,16,Jackeline,2,2024-02-09
2687,81,16,Anais,34,2023-12-28
2688,141,16,Tessie,80,2024-04-26
2689,337,16,Marie,12,2024-06-02
2690,931,16,Dorris,39,2024-04-26
2691,875,16,Kolby,15,2024-08-19
2692,179,16,Jefferey,49,2023-09-15
2693,509,16,Desiree,38,2024-07-05
2694,187,16,Santos,85,2023-10-07
2695,936,16,Earl,24,2024-08-30
2696,757,16,Lea,95,2023-12-04
2697,895,16,Yvonne,51,2023-11-08
2698,739,16,Nikita,16,2024-07-23
2699,311,16,Joanne,16,2024-05-11
2700,132,16,Randal,78,2024-08-16
2701,61,16,Emile,2,2023-10-01
2702,316,16,Lourdes,36,2024-05-27
2703,336,16,Madonna,69,2024-05-22
2704,38,16,Caitlyn,3,2024-02-26
2705,236,16,Janae,100,2024-04-05
2706,121,16,Theodora,57,2023-10-24
2707,250,16,Theron,48,2024-01-07
2708,29,16,Demarcus,90,2024-08-13
2709,33,16,Sabryna,27,2024-04-28
2710,808,16,Xander,97,2024-02-16
2711,199,16,Craig,80,2023-12-03
2712,186,16,Domingo,1,2023-10-15
2713,741,16,Estel,61,2024-01-18
2714,3,16,Elmo,32,2023-12-11
2715,216,16,Timmothy,13,2023-11-09
2716,305,16,Roosevelt,60,2023-11-12
2717,111,16,Annie,29,2023-12-26
2718,327,16,Adeline,84,2023-12-28
2719,234,16,Kira,46,2023-12-07
2720,344,16,Abel,85,2024-03-14
2721,786,16,Lelah,24,2024-01-31
2722,580,16,Maryjane,57,2023-09-17
2723,768,16,Francesca,8,2023-12-20
2724,598,16,Flossie,90,2024-04-22
2725,916,16,Beryl,91,2023-11-05
2726,438,16,Maye,81,2024-02-14
2727,267,16,Salvatore,84,2024-09-12
2728,264,16,Annamarie,31,2024-01-26
2729,899,16,Natalie,10,2024-05-23
2730,898,16,Junior,33,2023-11-05
2731,878,16,Josh,4,2023-12-22
2732,530,16,Leslie,70,2023-11-26
2733,891,16,Jasper,53,2024-05-21
2734,265,16,Madelyn,70,2024-01-27
2735,593,16,Luna,97,2024-01-11
2736,258,16,Luna,13,2024-03-09
2737,828,16,Keara,75,2024-02-27
2738,522,16,Gardner,93,2024-08-02
2739,804,16,Eleonore,67,2023-11-27
2740,409,16,Aditya,49,2024-08-11
2741,497,16,Destiny,2,2024-06-02
2742,415,16,Darius,1,2024-07-07
2743,543,16,Katlyn,100,2023-10-12
2744,510,16,Saige,81,2024-03-20
2745,626,16,Sallie,17,2024-04-21
2746,65,16,Kareem,16,2023-10-04
2747,940,16,Amari,74,2023-12-15
2748,521,16,Vada,54,2024-07-19
2749,657,16,Ryley,15,2024-03-30
2750,384,16,Sofia,43,2024-06-06
2751,74,16,Jaime,35,2024-04-16
2752,497,16,Arturo,63,2024-03-18
2753,367,16,Alberto,63,2024-09-01
2754,770,16,Benny,77,2024-04-08
2755,932,16,Kieran,71,2024-09-01
2756,553,16,Benton,97,2023-10-24
2757,628,16,Jacklyn,40,2023-11-19
2758,410,16,Richie,23,2024-06-28
2759,140,16,Brandt,18,2023-11-19
2760,90,16,Jasen,7,2023-11-21
2761,522,16,Aditya,97,2023-10-18
2762,281,16,Kaela,33,2023-09-17
2763,737,16,Lina,76,2024-01-14
2764,901,16,Lilly,40,2024-01-03
2765,469,16,Micaela,54,2024-02-16
2766,664,16,Glennie,43,2024-07-26
2767,275,16,Devin,61,2024-06-03
2768,373,16,Remington,13,2024-07-09
2769,683,16,Rosella,67,2024-07-31
2770,810,16,Dayana,3,2024-05-14
2771,77,16,Alex,59,2024-06-22
2772,439,16,Kaley,75,2024-08-22
2773,249,16,Esperanza,77,2023-12-19
2774,1000,16,Heidi,89,2023-11-14
2775,1008,16,Lionel,13,2024-01-09
2776,514,16,Kaelyn,64,2024-05-25
2777,421,16,Sabrina,59,2024-01-14
2778,776,16,Marlee,2,2024-02-02
2779,726,16,Naomi,1,2024-03-18
2780,693,16,Eileen,21,2024-01-04
2781,1017,16,Camilla,46,2024-08-12
2782,853,16,Johnathon,80,2024-04-17
2783,570,16,Aylin,55,2023-11-05
2784,395,16,Rudy,97,2023-11-08
2785,769,16,Javon,33,2024-07-04
2786,944,16,D\'angelo,50,2023-11-11
2787,129,16,Roman,90,2024-08-03
2788,711,16,Chelsea,9,2024-02-25
2789,62,16,Milton,28,2024-05-31
2790,892,16,Desiree,71,2024-07-23
2791,420,16,Doug,91,2024-07-19
2792,453,16,Carolyne,48,2024-09-04
2793,182,16,Kurtis,21,2023-10-25
2794,250,16,Manuel,90,2024-09-12
2795,43,16,Cleve,56,2024-04-27
2796,642,16,Savannah,93,2023-11-01
2797,281,16,Pauline,12,2024-02-13
2798,146,16,Glennie,51,2023-11-19
2799,759,16,Marlen,8,2024-07-02
2800,815,16,Caleigh,83,2024-01-29
2801,532,16,Rozella,52,2023-12-29
2802,3,16,Liliane,7,2023-11-21
2803,575,17,Dashawn,91,2024-05-16
2804,248,17,Judy,88,2024-09-07
2805,446,17,Deondre,79,2024-02-25
2806,161,17,Bria,21,2023-10-23
2807,258,17,Jeffery,89,2024-02-20
2808,702,17,Lauriane,80,2024-03-17
2809,933,17,Patience,61,2024-04-23
2810,391,17,Mabelle,98,2023-09-23
2811,1019,17,Garrick,59,2024-01-16
2812,76,17,Jacques,29,2024-06-22
2813,717,17,Elva,26,2023-11-29
2814,45,17,Sadye,59,2023-10-01
2815,698,17,Elinore,97,2023-10-10
2816,820,17,Andreane,95,2024-02-28
2817,649,17,Gina,13,2024-08-13
2818,722,17,Lilyan,61,2024-05-13
2819,443,17,Coleman,100,2024-03-03
2820,477,17,Nikita,100,2024-06-09
2821,601,17,Clementine,72,2024-05-09
2822,226,17,Jose,88,2023-10-21
2823,103,17,Myrl,54,2024-08-27
2824,450,17,Murl,11,2023-10-03
2825,899,17,Harmon,64,2024-01-14
2826,89,17,Javier,41,2024-01-27
2827,326,17,Montana,93,2024-09-01
2828,131,17,Felipa,16,2024-04-10
2829,981,17,Reva,20,2024-02-16
2830,525,17,Wilma,81,2024-05-27
2831,442,17,Leon,16,2023-12-22
2832,220,17,Kirsten,5,2023-09-26
2833,688,17,Emilio,51,2024-05-04
2834,756,17,Delphine,99,2024-03-25
2835,422,17,Jaquelin,60,2024-01-03
2836,379,17,Tad,57,2024-08-17
2837,273,17,Lyda,86,2024-06-04
2838,769,17,Lavern,79,2024-07-26
2839,401,17,Krystina,44,2024-06-17
2840,819,17,Doris,25,2023-09-20
2841,516,17,Enrique,77,2024-08-21
2842,291,17,Mervin,32,2023-11-13
2843,890,17,Jaron,95,2024-01-21
2844,445,17,Jose,51,2023-10-09
2845,977,17,Myles,96,2024-07-15
2846,415,17,Madyson,96,2024-03-10
2847,311,17,Camden,98,2024-06-04
2848,664,17,Larue,79,2024-04-06
2849,226,17,Julia,78,2024-09-07
2850,503,18,Kennedi,100,2024-07-17
2851,217,18,Jan,70,2024-08-15
2852,601,18,Cedrick,50,2023-12-19
2853,557,18,Dejah,85,2024-09-04
2854,443,18,Henriette,10,2024-03-22
2855,376,18,Obie,84,2023-11-11
2856,24,18,Kaia,54,2024-06-07
2857,257,18,Susie,29,2024-05-20
2858,753,18,Lucio,18,2024-07-14
2859,222,18,Calista,63,2024-07-27
2860,593,18,Bailee,57,2024-03-07
2861,30,18,Maximilian,39,2024-04-23
2862,160,18,Shany,88,2024-08-24
2863,986,18,Elvera,67,2024-06-15
2864,411,18,Josefina,71,2023-12-18
2865,413,18,Selina,28,2024-09-09
2866,1010,18,Destinee,37,2024-06-12
2867,273,18,Darrel,29,2023-12-09
2868,288,18,Sammy,62,2024-06-17
2869,802,18,Leo,10,2024-03-15
2870,463,18,Gerson,99,2023-11-20
2871,974,18,Tillman,29,2024-04-04
2872,638,18,Maiya,56,2023-12-28
2873,126,18,Herminio,84,2024-02-13
2874,886,18,Noemie,20,2024-06-05
2875,279,18,Ines,66,2024-02-21
2876,893,18,Mavis,8,2024-05-19
2877,751,18,Imogene,1,2024-04-02
2878,694,18,Mathew,73,2024-09-09
2879,23,18,Shane,80,2024-08-20
2880,539,18,Abe,2,2024-08-30
2881,403,18,Horacio,2,2024-05-19
2882,433,18,Johnpaul,38,2024-05-21
2883,1013,18,Quinn,33,2024-03-24
2884,107,18,Giovanny,26,2024-09-01
2885,621,18,Jermaine,1,2023-11-15
2886,817,18,Edwardo,10,2024-05-13
2887,62,18,Laila,22,2023-10-03
2888,740,18,Melody,55,2023-10-15
2889,136,18,Gunnar,8,2024-02-17
2890,732,18,Roman,35,2024-03-28
2891,834,18,Hanna,39,2024-08-29
2892,561,18,Davon,25,2023-09-16
2893,404,18,Eden,70,2024-05-19
2894,782,18,Steve,32,2023-12-19
2895,802,18,Melvina,88,2024-04-30
2896,771,18,Terrell,66,2024-07-21
2897,974,18,Manuela,6,2023-09-25
2898,660,18,Melissa,53,2023-12-26
2899,43,18,Diego,40,2024-08-18
2900,260,18,Dedric,77,2024-03-15
2901,595,18,Elody,73,2023-11-15
2902,580,18,Jameson,1,2024-01-30
2903,745,18,Julia,60,2024-03-11
2904,285,18,Ed,12,2023-11-11
2905,604,18,Christian,63,2024-08-14
2906,679,18,Sophie,7,2024-05-25
2907,133,18,Elbert,12,2024-02-08
2908,264,18,Zane,73,2024-04-13
2909,156,18,Stephany,93,2023-11-08
2910,566,18,Justina,96,2023-09-29
2911,197,18,Kamren,60,2023-10-03
2912,387,18,Marcel,27,2023-12-01
2913,253,18,Rubie,15,2024-03-29
2914,509,18,Quentin,93,2023-10-26
2915,934,18,Cristobal,23,2024-03-24
2916,409,18,Samson,63,2024-09-04
2917,584,18,Maureen,37,2024-08-09
2918,239,18,Leanna,71,2023-12-20
2919,779,18,Annabelle,47,2023-11-05
2920,985,18,Savanah,21,2024-08-24
2921,305,18,Waylon,68,2023-09-29
2922,442,18,Janick,92,2024-02-14
2923,85,18,Milford,7,2024-05-22
2924,96,18,Jamarcus,19,2024-03-13
2925,465,18,Lenora,54,2024-05-12
2926,380,18,Jacklyn,21,2024-01-11
2927,165,18,Francis,96,2024-08-23
2928,615,18,Nicholas,84,2024-05-02
2929,453,18,Norma,22,2023-12-20
2930,44,18,Monserrate,69,2023-11-14
2931,70,18,Jeanie,59,2023-10-26
2932,319,18,Myles,57,2024-05-16
2933,593,18,Werner,71,2024-01-23
2934,1015,18,Maximillian,100,2023-09-30
2935,127,18,Bradly,80,2023-10-26
2936,410,18,Yessenia,4,2023-11-10
2937,740,18,Rebeka,13,2024-08-13
2938,962,18,Markus,12,2024-08-08
2939,108,18,Micah,60,2024-01-06
